file,line,keyword,context,code
/home/admin/lx-anonymizer/lx_anonymizer/ocr_minicpm.py,489,text,other,"transcribed_text = data.get(""text"", """")"
/home/admin/lx-anonymizer/lx_anonymizer/ocr_minicpm.py,505,text,other,# Try to extract at least the text content
/home/admin/lx-anonymizer/lx_anonymizer/ocr_minicpm.py,552,text,other,Extract text from video frame with optional ROI cropping.
/home/admin/lx-anonymizer/lx_anonymizer/ocr_minicpm.py,579,text,other,# Calculate a pseudo-confidence based on text length and metadata richness
/home/admin/lx-anonymizer/lx_anonymizer/ocr_minicpm.py,590,text,other,"logger.error(f""Frame text extraction failed: {e}"")"
/home/admin/lx-anonymizer/lx_anonymizer/ocr_minicpm.py,656,text,other,# Create test image with some text
/home/admin/lx-anonymizer/lx_anonymizer/ocr_minicpm.py,668,text,attribute_access,"draw.text((10, 30), ""Test Patient: John Doe"", fill=""black"", font=font)"
/home/admin/lx-anonymizer/lx_anonymizer/ocr_minicpm.py,673,text,variable_assignment,text = ocr.transcribe_image(test_image)
/home/admin/lx-anonymizer/lx_anonymizer/ocr_minicpm.py,674,text,other,"logger.info(f""Test transcription: {text}"")"
/home/admin/lx-anonymizer/lx_anonymizer/ocr_tesserocr.py,5,text,other,- 10-50x faster text recognition in video processing
/home/admin/lx-anonymizer/lx_anonymizer/ocr_tesserocr.py,68,text,other,# Set optimal parameters for medical text recognition
/home/admin/lx-anonymizer/lx_anonymizer/ocr_tesserocr.py,100,text,other,Process multiple text boxes in an image using optimized Tesseract.
/home/admin/lx-anonymizer/lx_anonymizer/ocr_tesserocr.py,136,text,other,# Extract text directly from C++ API
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,4,uuid,other,import uuid
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,16,text,other,# Import CRAFT text detection if available (requires hezar)
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,25,text,other,"raise ImportError(""CRAFT text detection requires 'hezar' package. Install with: pip install lx-anonymizer[llm]"")"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,54,text,other,The path to the EAST text detector model. Default is 'frozen_east_text_detection.pb'.
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,56,text,other,The device name to set the correct text settings. Default is 'default'.
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,99,text,variable_assignment,text = page.get_text()
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,100,text,other,if text:
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,101,text,other,extracted_text += text
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,103,uuid,other,"image_path = Path(temp_dir) / f""{uuid.uuid4()}_page_{page_num}.png"""
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,132,text,other,# Extract text from image for LLM analysis
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,135,ocr_text,variable_assignment,ocr_text = pytesseract.image_to_string(image)
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,137,text,other,"logger.warning(f""Failed to extract OCR text: {e}"")"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,138,ocr_text,variable_assignment,"ocr_text = """""
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,140,text,other,# Use LLM to analyze the extracted text
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,141,ocr_text,other,if ocr_text:
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,142,ocr_text,other,llm_metadata = extractor.extract_metadata(ocr_text)
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,145,patient_name,dict_key,"""patient_name"": llm_metadata.patient_name,"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,145,patient_name,dict_key,"""patient_name"": llm_metadata.patient_name,"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,146,patient_age,dict_key,"""patient_age"": llm_metadata.patient_age,"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,146,patient_age,dict_key,"""patient_age"": llm_metadata.patient_age,"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,147,examination_date,dict_key,"""examination_date"": llm_metadata.examination_date,"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,147,examination_date,dict_key,"""examination_date"": llm_metadata.examination_date,"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,149,casenumber,dict_key,"""casenumber"": llm_metadata.casenumber,"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,149,casenumber,dict_key,"""casenumber"": llm_metadata.casenumber,"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,150,examiner_first_name,dict_key,"""examiner_first_name"": llm_metadata.examiner_first_name,"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,150,examiner_first_name,dict_key,"""examiner_first_name"": llm_metadata.examiner_first_name,"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,151,examiner_last_name,dict_key,"""examiner_last_name"": llm_metadata.examiner_last_name,"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,151,examiner_last_name,dict_key,"""examiner_last_name"": llm_metadata.examiner_last_name,"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,211,uuid,other,"csv_path = csv_dir / f""name_anonymization_data_i{Path(file_path).stem}{uuid.uuid4()}.csv"""
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,213,text,other,"fieldnames = [""filename"", ""startX"", ""startY"", ""endX"", ""endY"", ""text"", ""phrase_box"", ""ocr_confidence"", ""entity_text"", ""entity_tag""]"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,229,text,dict_key,"""text"": phrase,"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,251,uuid,other,"output_filename = f""blurred_image_{uuid.uuid4()}.jpg"""
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,337,text,other,"# If you don't have a big list of words, you can pass in your entire recognized text"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,357,text,other,# 3) Adjust bounding box if the new text is longer
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,360,text,other,# 4) Now feed the (corrected) text + box to your NER and anonymization logic
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,385,uuid,other,"temp_image_path = Path(temp_dir) / f""{uuid.uuid4()}.jpg"""
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,403,text,attribute_access,"all_entities.extend([(entity.text, ""PER"") for entity in flair_entities if entity.tag == ""PER""])"
/home/admin/lx-anonymizer/lx_anonymizer/pipeline_manager.py,420,text,attribute_access,"entities = [(entity.text, ""PER"") for entity in flair_entities if entity.tag == ""PER""]"
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,11,patient_first_name,other,patient_first_name: Optional[str] = None
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,12,patient_last_name,other,patient_last_name: Optional[str] = None
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,13,patient_dob,other,patient_dob: Optional[str] = None
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,14,casenumber,other,casenumber: Optional[str] = None
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,15,patient_gender,other,patient_gender: Optional[str] = None
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,16,examination_date,other,examination_date: Optional[str] = None
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,17,examination_time,other,examination_time: Optional[str] = None
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,18,examiner_first_name,other,examiner_first_name: Optional[str] = None
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,19,examiner_last_name,other,examiner_last_name: Optional[str] = None
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,21,text,other,text: Optional[str]=None
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,22,anonymized_text,other,anonymized_text: Optional[str] = None
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,42,anonymized_text,other,"if not data.get(""anonymized_text"") and data.get(""first_name"") and data.get(""last_name"") and data.get(""text""):"
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,42,text,other,"if not data.get(""anonymized_text"") and data.get(""first_name"") and data.get(""last_name"") and data.get(""text""):"
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,45,anonymized_text,other,"data[""anonymized_text""] = anonymize_text("
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,47,text,variable_assignment,"text=data[""text""],"
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_meta_interface.py,47,text,variable_assignment,"text=data[""text""],"
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,53,patient_first_name,dict_key,"""patient_first_name"": r""[A-ZÄÖÜ][a-zäöüß]+\s*,\s*[A-ZÄÖÜ][a-zäöüß]+"""
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,54,patient_last_name,dict_key,"""patient_last_name"": r""[A-ZÄÖÜ][a-zäöüß]+\s*,\s*[A-ZÄÖÜ][a-zäöüß]+"","
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,56,case_number,dict_key,"""case_number"": r""(?:Fallnummer|Fallnr|Fall\.Nr)[:\s]*(\d+)"","
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,60,examiner_first_name,dict_key,"""examiner_first_name"": r""(?:Dr\.\s?(?:med\.\s?)?)?[A-ZÄÖÜ][a-zäöüß]+(?:\s+[A-ZÄÖÜ][a-zäöüß]+)?"","
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,61,examiner_last_name,dict_key,"""examiner_last_name"": r""(?:Dr\.\s?(?:med\.\s?)?)?[A-ZÄÖÜ][a-zäöüß]+(?:\s+[A-ZÄÖÜ][a-zäöüß]+)?"""
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,320,patient_first_name,other,"if patient_info.get(""patient_first_name"") and patient_info.get("
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,321,patient_last_name,other,"""patient_last_name"""
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,323,patient_first_name,other,"full_name = f""{patient_info['patient_first_name']} {patient_info['patient_last_name']}"""
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,323,patient_last_name,other,"full_name = f""{patient_info['patient_first_name']} {patient_info['patient_last_name']}"""
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,333,patient_dob,other,"if patient_info.get(""patient_dob""):"
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,334,patient_dob,other,"dob_str = str(patient_info[""patient_dob""])"
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,342,casenumber,other,"if patient_info.get(""casenumber""):"
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,343,casenumber,other,"case_str = str(patient_info[""casenumber""])"
/home/admin/lx-anonymizer/lx_anonymizer/sensitive_region_cropper.py,520,text,attribute_access,"draw.text((x1, y1 - 20), f""Region {i + 1}"", fill=""red"")"
/home/admin/lx-anonymizer/lx_anonymizer/video_encoder.py,33,text,variable_assignment,"text=True,"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,199,patient_first_name,dict_key,"""patient_first_name"": None,"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,200,patient_last_name,dict_key,"""patient_last_name"": None,"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,201,patient_dob,dict_key,"""patient_dob"": None,"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,202,casenumber,dict_key,"""casenumber"": None,"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,203,patient_gender,dict_key,"""patient_gender"": None,"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,204,examination_date,dict_key,"""examination_date"": None,"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,205,examination_time,dict_key,"""examination_time"": None,"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,206,examiner_first_name,dict_key,"""examiner_first_name"": None,"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,207,examiner_last_name,dict_key,"""examiner_last_name"": None,"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,230,ocr_text,other,"is_sensitive, frame_meta, ocr_text, ocr_conf = self._process_frame_single("
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,240,text,variable_assignment,SensitiveMeta.text = ocr_text
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,240,ocr_text,other,SensitiveMeta.text = ocr_text
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,305,text,variable_assignment,"result = subprocess.run(cmd, capture_output=True, text=True, check=True)"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,437,text,variable_assignment,"result = subprocess.run(cmd, capture_output=True, text=True, check=True)"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,489,text,variable_assignment,"result = subprocess.run(cmd, capture_output=True, text=True, check=True)"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,560,text,variable_assignment,"result = subprocess.run(cmd, capture_output=True, text=True, check=True)"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,646,text,variable_assignment,"subprocess.run(copy_cmd, capture_output=True, text=True, check=True)"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,711,text,variable_assignment,"result = subprocess.run(cmd, capture_output=True, text=True, check=True)"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,741,text,variable_assignment,"result = subprocess.run(cmd_no_audio, capture_output=True, text=True, check=True)"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,752,text,other,"def _unified_metadata_extract(self, text: str) -> Dict[str, Any]:"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,757,text,other,meta_obj = self.ollama_extractor.extract_metadata(text)
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,766,text,other,meta = self.patient_data_extractor(text)
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,770,text,other,meta = self.frame_metadata_extractor.extract_metadata_from_frame_text(text)
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,785,ocr_text,other,"ocr_text, ocr_conf, frame_metadata, is_sensitive = None, 0.0, {}, False"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,789,ocr_text,other,"#     ocr_text, ocr_conf, frame_metadata, is_sensitive = self._ocr_with_minicpm(gray_frame)"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,792,ocr_text,other,"ocr_text, ocr_conf, frame_metadata, is_sensitive = self._ocr_with_tesserocr(gray_frame, endoscope_data_roi_nested)"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,795,ocr_text,other,if ocr_text:
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,796,ocr_text,other,meta_unified = self._unified_metadata_extract(ocr_text)
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,800,ocr_text,other,if collect_for_batch and ocr_text:
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,804,ocr_text,dict_key,"""ocr_text"": ocr_text,"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,804,ocr_text,dict_key,"""ocr_text"": ocr_text,"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,810,ocr_text,other,"return is_sensitive, frame_metadata, ocr_text, ocr_conf"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,825,text,other,"is_sensitive, meta, text, conf = self._process_frame_single("
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,832,text,other,"results.append((is_sensitive, meta, text, conf))"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,838,text,other,"for idx, (is_sensitive, meta, text, conf) in enumerate(results):"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,842,text,other,"text,"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,865,text,other,# Use PNG for lossless extraction to preserve text quality
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,889,text,variable_assignment,"result = subprocess.run(cmd, capture_output=True, text=True, check=True)"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,923,ocr_text,other,"ocr_text, ocr_conf, _ = self.frame_ocr.extract_text_from_frame("
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,929,ocr_text,other,"logger.debug(f""OCR confidence for {frame_path.name}: {ocr_conf:.3f} OCR Text:{ocr_text}"")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,931,ocr_text,other,if not ocr_text.strip():
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,932,text,other,"logger.debug(f""No text detected in frame {frame_path.name}"")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,935,text,other,"logger.debug(f""OCR text from {frame_path.name} (conf={ocr_conf:.3f}): {ocr_text[:100]}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,935,ocr_text,other,"logger.debug(f""OCR text from {frame_path.name} (conf={ocr_conf:.3f}): {ocr_text[:100]}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,938,ocr_text,other,patient_info = report_reader.patient_extractor(ocr_text)
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,941,patient_first_name,other,"sensitive_fields = [""patient_first_name"", ""patient_last_name"", ""casenumber""]"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,941,patient_last_name,other,"sensitive_fields = [""patient_first_name"", ""patient_last_name"", ""casenumber""]"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,941,casenumber,other,"sensitive_fields = [""patient_first_name"", ""patient_last_name"", ""casenumber""]"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,979,ocr_text,other,"ocr_text, ocr_conf, _ = self.frame_ocr.extract_text_from_frame("
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,984,ocr_text,other,"logger.debug(f""OCR confidence: {ocr_conf:.3f} OCR Text: {ocr_text[:100]}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,986,ocr_text,other,if not ocr_text.strip():
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,987,text,other,"logger.debug(f""No text detected in frame {frame_path.name}"")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,990,text,other,"logger.debug(f""OCR text from {frame_path.name} (conf={ocr_conf:.3f}): {ocr_text[:100]}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,990,ocr_text,other,"logger.debug(f""OCR text from {frame_path.name} (conf={ocr_conf:.3f}): {ocr_text[:100]}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,994,ocr_text,other,frame_metadata = self.frame_metadata_extractor.extract_metadata_from_frame_text(ocr_text)
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1014,ocr_text,other,"Yield (ocr_text, avg_confidence) for every frame in frame_paths."
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1017,text,other,"Confidence is normalised to [0,1]. Empty-text frames are skipped."
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1025,ocr_text,other,"ocr_text, avg_conf, _ = self.frame_ocr.extract_text_from_frame("
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1031,ocr_text,other,if not ocr_text.strip():
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1034,ocr_text,other,"yield ocr_text, avg_conf"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1073,text,other,# This can help OCR by making text edges clearer
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1087,text,variable_assignment,"text = (metadata or {}).get(""representative_ocr_text"", """") or """""
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1088,text,other,extracted = self.extract_metadata(text)  # LLM→spaCy
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1098,patient_first_name,dict_key,"""patient_first_name"": merged.get(""patient_first_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1098,patient_first_name,dict_key,"""patient_first_name"": merged.get(""patient_first_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1099,patient_last_name,dict_key,"""patient_last_name"": merged.get(""patient_last_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1099,patient_last_name,dict_key,"""patient_last_name"": merged.get(""patient_last_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1100,patient_dob,dict_key,"""patient_dob"": merged.get(""patient_dob""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1100,patient_dob,dict_key,"""patient_dob"": merged.get(""patient_dob""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1101,casenumber,dict_key,"""casenumber"": merged.get(""casenumber""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1101,casenumber,dict_key,"""casenumber"": merged.get(""casenumber""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1102,patient_gender,dict_key,"""patient_gender"": merged.get(""patient_gender""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1102,patient_gender,dict_key,"""patient_gender"": merged.get(""patient_gender""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1103,examination_date,dict_key,"""examination_date"": merged.get(""examination_date""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1103,examination_date,dict_key,"""examination_date"": merged.get(""examination_date""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1104,examination_time,dict_key,"""examination_time"": merged.get(""examination_time""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1104,examination_time,dict_key,"""examination_time"": merged.get(""examination_time""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1105,examiner_first_name,dict_key,"""examiner_first_name"": merged.get(""examiner_first_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1105,examiner_first_name,dict_key,"""examiner_first_name"": merged.get(""examiner_first_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1106,examiner_last_name,dict_key,"""examiner_last_name"": merged.get(""examiner_last_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1106,examiner_last_name,dict_key,"""examiner_last_name"": merged.get(""examiner_last_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1136,text,other,"def extract_metadata(self, text: str) -> Dict[str, Any]:"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1138,text,other,if not text or not text.strip():
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1138,text,other,if not text or not text.strip():
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1141,text,other,"logger.debug(f""Extracting metadata from text of length {len(text)} with content: {text}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1141,text,other,"logger.debug(f""Extracting metadata from text of length {len(text)} with content: {text}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1141,text,other,"logger.debug(f""Extracting metadata from text of length {len(text)} with content: {text}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1147,text,other,meta_obj = self.ollama_extractor.extract_metadata(text)  # type: ignore  # Pydantic-Objekt oder None
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1158,text,other,spacy_meta = self.patient_data_extractor(text)
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1160,text,other,spacy_meta = self.patient_data_extractor.extract(text)
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1162,text,other,spacy_meta = self.patient_data_extractor.patient_extractor(text)
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1236,ocr_text,variable_assignment,"ocr_text = """""
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1237,validated,other,valid_texts = []  # Store only validated text
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1237,text,other,valid_texts = []  # Store only validated text
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1264,ocr_text,other,"ocr_text, ocr_conf, _ = self.frame_ocr.extract_text_from_frame(gray_frame, roi={}, high_quality=True)"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1267,ocr_text,other,if self._is_valid_ocr_text(ocr_text):
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1268,ocr_text,other,valid_texts.append(ocr_text)
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1270,text,other,"logger.debug(f""Full-frame OCR produced invalid text, filtering: {ocr_text[:100]}"")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1270,ocr_text,other,"logger.debug(f""Full-frame OCR produced invalid text, filtering: {ocr_text[:100]}"")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1271,ocr_text,variable_assignment,"ocr_text = """""
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1283,text,other,"logger.debug(f""ROI {i} produced invalid text (filtered): {output[:50]}"")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1287,ocr_text,variable_assignment,"ocr_text = ""\n"".join(valid_texts)"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1289,text,other,"logger.debug(f""TesserOCR extracted {len(valid_texts)} valid text regions, total length: {len(ocr_text)}, conf: {ocr_conf:.3f}"")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1289,ocr_text,other,"logger.debug(f""TesserOCR extracted {len(valid_texts)} valid text regions, total length: {len(ocr_text)}, conf: {ocr_conf:.3f}"")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1292,text,other,# Always try to extract metadata from the combined OCR text
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1293,ocr_text,other,if ocr_text:
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1294,text,other,"logger.debug(""Extracting metadata from combined OCR text"")"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1295,ocr_text,other,extracted_meta = self.frame_metadata_extractor.extract_metadata_from_frame_text(ocr_text)
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1300,ocr_text,other,"return ocr_text, ocr_conf, frame_metadata, is_sensitive"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1306,text,other,"def _is_valid_ocr_text(self, text: str, min_alpha_ratio: float = 0.20, min_length: int = 3) -> bool:"
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1308,text,other,Validate OCR text to filter out gibberish.
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1311,text,other,text: OCR extracted text
/home/admin/lx-anonymizer/lx_anonymizer/frame_cleaner.py,1311,text,other,text: OCR extracted text
